rxcui,drug_name,tty,current_final,production,bucket,qa_prior,qa_cat
1052616,benzocaine 0.075 MG/MG Oral Gel [Anbesol],SBD,C05AD03|D04AB04|N01BA05|R02AD01,C05AD03|D04AB04|R02AD01,A2-combo-multi,,
238996,phenylephrine hydrochloride 1.25 MG/ML Nasal Spray,SCD,R01AB01|R01BA03,R01AA04|S01FB01|S01XA20,A2-combo-multi,,
244492,hydrocortisone 5 MG/ML Topical Lotion,SCD,D07AA02,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A4-combo-single,,
1657777,10 ML ramucirumab 10 MG/ML Injection [Cyramza],SBD,L01FG02,L01XC21,A4-combo-single,,
1665370,ethanol 0.71 ML/ML Topical Solution,SCD,D08AX08,D08AX08|V03AB16|V03AZ01,A4-combo-single,,
1721014,capsaicin 0.25 MG/ML / menthol 20 MG/ML / methyl salicylate 100 MG/ML Topical Cream,SCD,M02AB01,N01BX04,A4-combo-single,,
1726119,elotuzumab 400 MG Injection [Empliciti],SBD,L01FX08,L01XC23,A3-single-single,,
1733892,epinephrine 0.1 MG/ML / lidocaine hydrochloride 50 MG/ML Topical Spray,SCD,B02BC09|C05AD01|D04AB01,C01CA24|D04AB01|N01BB02|R02AD02|S01EA01,A2-combo-multi,,
1733871,tetracaine 0.02 MG/MG Topical Gel,SCD,C05AD02|D04AB06,C05AD02|D04AB06|N01BA03|S01HA03,A2-combo-multi,,
1738596,hydrocortisone 500 MG Injection [Solu-Cortef],SBD,H02AB09,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A3-single-single,,
1000731,sulfacetamide sodium 100 MG/ML / sulfur 20 MG/ML Topical Cream,SCD,D10AF,D10AB02,A4-combo-single,,
1013040,lidocaine hydrochloride 20 MG/ML Injectable Solution [Anestacaine],SBD,C01BB01|C05AD01|N01BB02,D04AB01|N01BB02|R02AD02,A2-combo-multi,,
577769,biotin 3 MG / cysteine 50 MG / silicon dioxide 100 MG Oral Tablet,SCD,A11JC,A11HA05,A4-combo-single,,
859315,hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet,SCD,N02AJ23,R05DA03,A4-combo-single,,
860582,guaifenesin 20 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,SCD,R01BA03|R05CA03|R05DA03,R05CA03|R05DA03,A2-combo-multi,,
1001409,calcium carbonate 625 MG / ergocalciferol 125 UNT Oral Tablet,SCD,A12AX,A11CC01,A4-combo-single,,
1006060,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Topical Lotion [Sulfacet-R],SBD,D10AB02|D10AF06,D10AB02,A2-combo-multi,,
1046980,atropine sulfate 0.0194 MG / hyoscyamine sulfate 0.1037 MG / phenobarbital 16.2 MG / scopolamine hydrobromide 0.0065 MG Oral Tablet [Hyosophen],SBD,A03BA01|A03BA03|A04AD01|N03AA02|N05CM05,A03BA03|N03AA02,A2-combo-multi,,
1048069,benzocaine 0.075 MG/MG Oral Gel [Orajel],SBD,N01BA05,C05AD03|D04AB04|R02AD01,A4-combo-single,,
1053138,diphenhydramine hydrochloride 20 MG/ML / zinc acetate 1 MG/ML Topical Spray,SCD,D04AA,A16AX05,A4-combo-single,,
238134,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,SCD,N02BA51,N06BC01,A4-combo-single,,
244374,benzoyl peroxide 0.05 MG/MG / erythromycin 0.03 MG/MG Topical Gel,SCD,D10AF51,D10AE01,A4-combo-single,,
1734033,triclosan 2.5 MG/ML Medicated Pad,SCD,D08AE04|D09AA06,D08AE04,A2-combo-multi,,
1659134,piperacillin 2000 MG / tazobactam 250 MG Injection [Zosyn],SBD,J01CR05,J01CA12|J01CG02|J01CR05,A4-combo-single,,
1731591,2 ML glycopyrrolate 0.2 MG/ML Injection [Robinul],SBD,D11AA01,A03AB02,A4-combo-single,,
858800,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet [Reprexain],SBD,C01EB16|G02CC01|M01AE01|R02AX02|R05DA03,R05DA03,A2-combo-multi,,
1737762,5 ML lidocaine hydrochloride 20 MG/ML Injection [Xylocaine],SBD,C01BB01,N01BB02,A4-combo-single,,
1744007,emtricitabine 133 MG / tenofovir disoproxil fumarate 200 MG Oral Tablet [Truvada],SBD,J05AR03,J05AF07|J05AF09,A4-combo-single,,
1797902,beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Nasal Spray [Qnasl],SBD,R01AD01,D07AC15|R01AD01,A4-combo-single,,
198997,ascorbic acid 150 MG / ferrous sulfate 60 MG Extended Release Oral Tablet,SCD,A11GA01|B03AA07,A11GA01,A2-combo-multi,,
199078,capsaicin 2.5 MG/ML Topical Cream,SCD,M02AB01,N01BX04,A4-combo-single,,
313040,sodium fluoride 20 MG/ML Oral Solution,SCD,A01AA01|A12CD01,A01AA01,A2-combo-multi,,
1149361,{3 (15000 MG) (ketoconazole 0.02 MG/MG Topical Gel [Xolegel]) / 1 (50 ML) (zinc pyrithione 10 MG/ML Medicated Shampoo [Head & Shoulders]) } Pack [Xolegel Duo Reformulated Oct 2008],BPCK,D01AC08|D11AX12|G01AF11|H02CA03|H02CA04|J02AB02,D11AX12,A2-combo-multi,,
210777,ascorbic acid 150 MG / ferrous sulfate 60 MG Extended Release Oral Tablet [Irospan],SBD,A11GA01|B03AA07,A11GA01,A2-combo-multi,,
860145,hydrocodone bitartrate 0.75 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,SCD,R01BA03|R05DA03,R05DA03,A2-combo-multi,,
1043244,zinc pyrithione 10 MG/ML Medicated Shampoo [Head & Shoulders],SBD,D11AC,D11AX12,A4-combo-single,,
105914,naproxen 375 MG Oral Tablet [Naprosyn],SBD,G02CC02|M01AE02,M01AE02,A1-single-multi,,
240675,aluminum hydroxide 300 MG / magnesium hydroxide 150 MG Chewable Tablet,SCD,A02AA04|A02AB01|A02AB02|G04BX01,A02AB01,A2-combo-multi,,
1235867,{7 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norethindrone 0.75 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Dasetta 7/7/7 28 Day],BPCK,G03AA05,G03AA05|G03FA01,A4-combo-single,,
1006105,sulfacetamide sodium 100 MG/ML / sulfur 20 MG/ML Medicated Liquid Soap [Avar],SBD,D10AF,D10AB02,A4-combo-single,,
1013629,{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG / levomefolate calcium 0.451 MG Oral Tablet) / 4 (levomefolate calcium 0.451 MG Oral Tablet) } Pack,GPCK,G03AA12,G03AC10,A4-combo-single,,
1656333,capsaicin 0.375 MG/ML / histamine dihydrochloride 0.35 MG/ML / menthol 30 MG/ML Topical Cream,SCD,M02AB01,N01BX04|V04CG03,A4-combo-single,,
1731729,penicillin G procaine 300000 UNT/ML Injectable Suspension [Vetripen],SBD,J01CE01|J01CE09,J01CE09,A2-combo-multi,,
1866559,calcium chloride 0.2 MG/ML / glucose 50 MG/ML / potassium chloride 3.28 MG/ML / sodium chloride 6 MG/ML / sodium lactate 3.1 MG/ML Injectable Solution,SCD,B05BB01,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|B05XA07|G01AD01|S01XA03|V06DC01,A4-combo-single,,
1872972,lidocaine hydrochloride 0.04 MG/MG Topical Gel [Tranzarel],SBD,D04AB01,D04AB01|N01BB02|R02AD02,A4-combo-single,,
1876413,lidocaine hydrochloride 30 MG/ML Topical Cream [CidalEaze],SBD,C05AD01|D04AB01,D04AB01|N01BB02|R02AD02,A2-combo-multi,,
1927027,benzalkonium chloride 3 MG/ML Topical Spray,SCD,D08AJ01|D09AA11,D08AJ01|D08AJ08|R02AA16,A2-combo-multi,,
1945074,magnesium sulfate 0.4 MG/MG Topical Ointment,SCD,D11AX05,A06AD04|B05XA05,A4-combo-single,,
1242883,benzalkonium chloride 1.1 MG/ML Medicated Liquid Soap,SCD,D08AJ01|D09AA11,D08AJ01|D08AJ08|R02AA16,A2-combo-multi,,
1245471,Diphenhydramine Hydrochloride 2.5 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution [PediaCare Children's NightRest Multi-Symptom Cold],SBD,R06AA02,D04AA32|R01AA04|R06AA02|S01FB01|S01XA20,A4-combo-single,,
1245406,calcium carbonate 265 MG / magnesium chloride 535 MG Delayed Release Oral Tablet [Slow-Mag],SBD,A02AC01|A12AA04|A12CC01,A12AA04|A12CC01,A2-combo-multi,,
1250461,Hydrocortisone 10 MG/ML Topical Spray [Dermarest Eczema],SBD,D07AA02|D07AB02|D07AB11,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A2-combo-multi,,
1251774,Cetylpyridinium Chloride 1 MG/ML Mucous Membrane Topical Solution [Orajel Bleeding Gum Rinse],SBD,D08AJ03|D09AA07,B05CA01|D08AJ03|D09AA07|R02AA06,A2-combo-multi,,
1291101,hydrocortisone acetate 25 MG Rectal Suppository [Anucort-HC],SBD,A07EA02|C05AA01,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A1-single-multi,,
1291367,avanafil 200 MG Oral Tablet [Stendra],SBD,G04BE10,G04BE10|G04BE11,A3-single-single,,
1291372,cetylpyridinium chloride 1 MG/ML / sodium fluoride 0.5 MG/ML Mouthwash,SCD,A01AA01|A12CD01|B05CA01|D08AJ03|D09AA07|R02AA06,A01AA01,A2-combo-multi,,
1294025,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream,SCD,A07EA02,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A4-combo-single,,
1294237,allantoin 0.005 MG/MG / benzethonium chloride 0.001 MG/MG Topical Ointment,SCD,D08AJ08,R02AA09,A4-combo-single,,
1299219,chlorhexidine gluconate 1 MG/ML Oral Spray,SCD,R02AA05,A01AB03|D08AC02|R02AA05,A4-combo-single,,
1299700,isoproterenol hydrochloride 5 MG/ML Inhalation Solution,SCD,R03AB02|R03CB01,C01CA02|R03AB02|R03CB01,A2-combo-multi,,
1300277,povidone-iodine 0.1 MG/MG Medicated Pad,SCD,D08AG02,D08AG02|D09AA09|D11AC06|G01AX11|R02AA15,A4-combo-single,,
1304564,alpha-tocopherol acetate 1 UNT/ML / ascorbic acid 20 MG/ML / biotin 0.006 MG/ML / cholecalciferol 20 UNT/ML / dexpanthenol 1.5 MG/ML / folic acid 0.06 MG/ML / niacinamide 4 MG/ML / pyridoxine hydrochloride 0.6 MG/ML / riboflavin 0.36 MG/ML / thiamine hydrochloride 0.6 MG/ML / vitamin A palmitate 330 UNT/ML / vitamin B12 0.0005 MG/ML / vitamin K1 0.015 MG/ML Injectable Solution [Infuvite],SBD,A11JA,A11CA01|A11CC05|A11DA01|A11GA01|A11HA01|A11HA02|A11HA04|A11HA05|B02BA01|B03BA01|B03BB01,A4-combo-single,,
1314792,calcium pantothenate 10 MG / copper sulfate 0.8 MG / ferrous fumarate 162 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / polysaccharide iron complex 115 MG / pyridoxine hydrochloride 5 MG / riboflavin 6 MG / sodium ascorbate 200 MG / thiamine mononitrate 10 MG / vitamin B12 0.015 MG / zinc sulfate 18.2 MG Oral Capsule [Tandem OB],SBD,A06AD04|A11DA01|A11HA01|A11HA02|A11HA04|A11HA31|A12CB01|A12CC02|B03AA02|B03BA01|B03BB01|V03AB20|V04CC02,A11DA01|A11HA01|A11HA02|A11HA04|A12CB01|B03BA01|B03BB01|V03AB20,A2-combo-multi,,
1356071,benzalkonium chloride 1.3 MG/ML / lidocaine 40 MG/ML Topical Cream,SCD,D04AB01,D04AB01|D08AJ01|D08AJ08|N01BB02|R02AA16|R02AD02,A4-combo-single,,
1359354,Bacitracin 0.5 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG / Pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Neosporin Plus Maximum Strength],SBD,D06AX04,A07AA01|D06AX04|S01AA03,A4-combo-single,,
1362211,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Analpram HC],SBD,A07EA02,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A4-combo-single,,
1363423,gentamicin 100 MG/ML Irrigation Solution [Gentaved 100],SBD,S01AA11,D06AX07|S03AA06,A4-combo-single,,
1423410,camphor 0.03 MG/MG / phenol 0.025 MG/MG / tannic acid 0.022 MG/MG / zinc oxide 0.066 MG/MG Topical Ointment,SCD,D02AB,C05AX04|D08AE03,A4-combo-single,,
1425866,miconazole nitrate 20 MG/ML Topical Cream [MacerRx],SBD,D01AC02,A01AB09|D01AC02|G01AF04,A4-combo-single,,
1432276,chlorhexidine gluconate 1 MG/ML / ethanol 0.09 ML/ML Medicated Pad,SCD,D08AC02,A01AB03|D08AC02|R02AA05,A4-combo-single,,
1435578,ivermectin 0.0187 MG/MG Oral Paste [DuraMectin],SBD,P02CF01,D11AX22|P02CF01,A4-combo-single,,
1440875,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urimar Reformulated Oct 2013]",SBD,G04BX12,A03BA03|G04BX12|J01XX05,A4-combo-single,,
1488693,diphenhydramine hydrochloride 25 MG Oral Capsule [ZZZ Sleep],SBD,R06AA02,D04AA32|R06AA02,A3-single-single,,
1534811,168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System [Ortho Evra],SBD,G03CA01|L02AA03,G03CA01,A2-combo-multi,,
1537947,minoxidil 20 MG/ML Topical Spray,SCD,D11AX01,C02DC01|D11AX01,A4-combo-single,,
1541213,chlorhexidine gluconate 40 MG/ML / hydrocortisone 10 MG/ML Medicated Shampoo,SCD,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01|D08AC02|D09AA12,A01AB03|A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|D08AC02|H02AB09|R02AA05|S01BA02,A2-combo-multi,,
1545144,phenylephrine hydrochloride 2.5 MG/ML / zinc oxide 125 MG/ML Rectal Cream,SCD,C05AX06,C05AX04|R01AA04|S01FB01|S01XA20,A4-combo-single,,
1549388,phenylephrine hydrochloride 1.25 MG/ML Nasal Solution [Little Noses Decongestant],SBD,R01AA04,R01AA04|S01FB01|S01XA20,A4-combo-single,,
1300191,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Adacel]",SBD,J07AJ52,J07AF01|J07AM01,A4-combo-single,CHANGE_CORRECT,
1544471,idelalisib 100 MG Oral Tablet [Zydelig],SBD,L01EM01,L01XX47,A3-single-single,,
1734865,2.5 ML sodium hyaluronate 10 MG/ML Prefilled Syringe [Genvisc],SBD,S01KA01,M09AX01,A4-combo-single,,
1870232,NDA201739 0.15 ML epinephrine 1 MG/ML Auto-Injector,SCD,C01CA24,C01CA24|S01EA01,A4-combo-single,,
1242391,24 HR loratadine 10 MG / pseudoephedrine sulfate 240 MG Extended Release Oral Tablet [Claritin-D],SBD,R01BA02,R01BA02|R06AX13,A4-combo-single,,
1247879,"docusate sodium 65 MG / sennosides, USP 10 MG Oral Tablet",SCD,A06AA02|A06AB06,A06AB06,A2-combo-multi,,
1248152,calcium pantothenate 25 MG / danthron 75 MG / docusate sodium 100 MG Oral Tablet,SCD,A06AA02|A06AB03|A11HA31,A06AB03,A2-combo-multi,,
1291090,hydrocortisone acetate 30 MG Rectal Suppository [Hemril],SBD,A07EA02|C05AA01,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,A1-single-multi,,
1292321,diphenhydramine hydrochloride 20 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion,SCD,D04AA32,D04AA32|R06AA02,A4-combo-single,,
1294372,carbetapentane tannate 6 MG/ML / diphenhydramine tannate 5 MG/ML / phenylephrine tannate 1.5 MG/ML Extended Release Suspension,SCD,R01BA03|R05DB05|R06AA02,R05DB05,A2-combo-multi,,
1299145,phenylephrine hydrochloride 5 MG Oral Tablet,SCD,R01BA03,R01AA04|S01FB01|S01XA20,A3-single-single,,
1367439,21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing],SBD,G02BB01,G03AC08,A4-combo-single,,
1423494,salicylic acid 20 MG/ML Medicated Liquid Soap [Phisoderm Clear Confidence Daily Gel Face Wash],SBD,D01AE12,D01AE12|N02BA04,A4-combo-single,,
197805,ibuprofen 400 MG Oral Tablet,SCD,M01AE01,M01AE01|M01AE14,A3-single-single,,
1535708,diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Suspension [Dr. Cocoa Nighttime Cough and Cold],SBD,R06AA02,D04AA32|R01AA04|R06AA02|S01FB01|S01XA20,A4-combo-single,,
1544973,phenylephrine hydrochloride 2.5 MG/ML / shark liver oil 30 MG/ML Rectal Cream [Formulation R],SBD,C05AX06,R01AA04|S01FB01|S01XA20,A4-combo-single,,
1551559,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet [Zee-Seltzer Antacid and Pain Reliever],SBD,A01AD05|A09AB04|B01AC06|B05CB04|N02BA01,A09AB04,A2-combo-multi,,
1812470,ivacaftor 125 MG / lumacaftor 100 MG Oral Tablet [ORKAMBI],SBD,R07AX30,R07AX02,A4-combo-single,,
197374,aspirin 800 MG Extended Release Oral Tablet,SCD,A01AD05|B01AC06|N02BA01,B01AC06|N02BA01|N02BA51,A1-single-multi,,
1251323,ethinyl estradiol 0.0025 MG / norethindrone acetate 0.5 MG Oral Tablet,SCD,G03AA05,G03CA01|G03DC02,A4-combo-single,,
1293468,chlorpheniramine tannate 0.4 MG/ML / phenylephrine tannate 1 MG/ML / pyrilamine tannate 2.5 MG/ML Oral Suspension,SCD,R01BA53,R06AB04,A4-combo-single,,
1297935,diphenhydramine hydrochloride 2.5 MG/ML / hydrocodone bitartrate 0.4 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Rindal HPD],SBD,R01BA03|R05DA03|R06AA02,R05DA03,A2-combo-multi,,
1298287,diphenhydramine hydrochloride 20 MG/ML / menthol 10 MG/ML Topical Solution,SCD,D04AA32,D04AA32|R06AA02,A4-combo-single,CHANGE_CORRECT,
1302666,24 HR minocycline 90 MG Extended Release Oral Capsule [Ximino],SBD,J01AA08,A01AB23|J01AA08,A3-single-single,,
1303110,benzalkonium chloride 1.1 MG/ML Medicated Pad,SCD,D09AA11,D08AJ01|D08AJ08|R02AA16,A4-combo-single,,
1360120,clonidine 0.00833 MG/HR Transdermal System,SCD,C02AC01|N02CX02|S01EA04,C02AC01|N02CX02,A2-combo-multi,,
1360266,estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System [Combipatch],SBD,G03AC01|G03CA03|G03DC02,G03CA03,A2-combo-multi,,
1362063,"5 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe",SCD,B01AB01|C05BA03,B01AB01,A2-combo-multi,,
1376336,prednisolone acetate 10 MG/ML Ophthalmic Suspension,SCD,S01BA04,S01BA04|S03BA02,A4-combo-single,,
1437774,diphenhydramine hydrochloride 1.67 MG/ML Oral Solution [Wal-Sleep Z],SBD,R06AA02,D04AA32|R06AA02,A4-combo-single,,
1483629,salicylic acid 167 MG/ML Topical Solution [Gordofilm],SBD,D01AE12,D01AE12|N02BA04,A4-combo-single,,
1494169,sulfacetamide sodium 98 MG/ML / sulfur 48 MG/ML Medicated Liquid Soap,SCD,D10AF,D10AB02,A4-combo-single,,
1593765,acetaminophen 32 MG/ML / chlophedianol hydrochloride 2.5 MG/ML / pyrilamine maleate 2.5 MG/ML Oral Solution,SCD,N02BE01,N02BE01|R05DB10,A4-combo-single,,
198042,norethindrone 0.35 MG Oral Tablet,SCD,G03AC01,G03DC02,A3-single-single,,
1245545,{30 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet [AlleRx PM]) / 30 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [AlleRx AM]) } Pack [AlleRx 30 Dose Pack],BPCK,A03BB03|R01BA02|R06AB04|S01FA03,R01BA02|R06AB04,A2-combo-multi,,
1248193,pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML Topical Lotion [Calaclear],SBD,D04AB,A16AX05,A4-combo-single,,
1251501,84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System [Combipatch],SBD,G03FA11,G03CA03,A4-combo-single,,
1359263,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet [PetTrust Plus],SBD,P02CC01|P02CF01,P02CC01,A2-combo-multi,,
1547464,calcium chloride 16.55 MG/ML / magnesium chloride 25.5 MG/ML / potassium acetate 98 MG/ML / sodium acetate 64.6 MG/ML / sodium chloride 74.5 MG/ML Injectable Solution [Nutrilyte II],SBD,B05BB01,B05XA08|B05XA17,A4-combo-single,,
1595624,lidocaine hydrochloride 40 MG/ML / menthol 10 MG/ML Topical Cream,SCD,D04AB01,D04AB01|N01BB02|R02AD02,A4-combo-single,,
1648115,chlorhexidine gluconate 40 MG/ML Medicated Shampoo [Vetasan],SBD,D08AC02|D09AA12,A01AB03|D08AC02|R02AA05,A2-combo-multi,,
1552450,capsaicin 0.0005 MG/MG / menthol 0.05 MG/MG Medicated Patch,SCD,M02AB,N01BX04,A4-combo-single,,
1598277,camphor 30 MG/ML / capsaicin 2.5 MG/ML / Eucalyptus oil 150 MG/ML / menthol 120 MG/ML / methyl salicylate 150 MG/ML Topical Oil,SCD,M02AB01,N01BX04,A4-combo-single,,
1367206,acetaminophen 325 MG / guaifenesin 200 MG / phenylephrine hydrochloride 10 MG Oral Tablet,SCD,R05CA03,N02BE01|R05CA03,A4-combo-single,,
1487154,glycerin 400 MG/ML Medicated Pad [Dynamiclear Oro],SBD,A06AG04|A06AX01,A06AX01,A2-combo-multi,,
630796,1000 ML glucose 50 MG/ML / potassium chloride 0.01 MEQ/ML / sodium chloride 4.5 MG/ML Injection,SCD,B05BB01,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,A4-combo-single,,
630923,zinc oxide 113 MG/ML Topical Cream,SCD,D02AB,C05AX04,A4-combo-single,,
686894,glucose 100 MG/ML / sodium chloride 0.0564 MEQ/ML Injectable Solution,SCD,B05BB02,A12CA01|B05BA03|B05BB01|B05CB01|B05XA03|S01XA03|V06DC01,A4-combo-single,,
708129,mineral oil 0.2 MG/MG Ophthalmic Ointment,SCD,S01XA20,A06AA01,A4-combo-single,,
792242,ibuprofen 100 MG Chewable Tablet [Motrin],SBD,M01AE01,M01AE01|M01AE14|M02AA13,A3-single-single,,
763548,{1 (30 ML) (hydrocortisone 20 MG/ML Topical Lotion [Coraz]) / 1 (177 ML) (salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo [Pulere]) } Pack [Coraz Lotion Kit],BPCK,A01AC03|A07EA02|C05AA01|D01AE12|D07AA02|D07XA01|D10AB02|H02AB09|N02BA04|N02BA12|S01BA02|S01BC08|S01CB03|S02BA01,D10AB02,A2-combo-multi,,
892815,benzocaine 0.075 MG/MG Oral Gel [Orabase],SBD,C05AD03|D04AB04|N01BA05|R02AD01,C05AD03|D04AB04|R02AD01,A2-combo-multi,,
901792,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Noromectin Plus],SBD,P02CF01,D11AX22|P02CF01,A4-combo-single,,
968817,dimethicone 200 MG/ML / zinc oxide 250 MG/ML Topical Spray,SCD,D02AA,P03AX05,A4-combo-single,,
904617,{1 (85 ML) (sulfacetamide sodium 100 MG/ML Topical Lotion) / 1 (120 ML) (urea 100 MG/ML Medicated Shampoo) } Pack,GPCK,D02AE|D10AF,D10AB02,A2-combo-multi,,
749761,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack,GPCK,G03AA07,G03AA07|G03CA01,A4-combo-single,,
763418,{10 (ethinyl estradiol 0.03 MG / levonorgestrel 0.125 MG Oral Tablet) / 5 (ethinyl estradiol 0.04 MG / levonorgestrel 0.075 MG Oral Tablet) / 6 (levonorgestrel 0.05 MG Oral Tablet) } Pack [Tri-Levlen 21 Day],BPCK,G03AC03|G03AD01|G03CA01|L02AA03,G03AC03|G03CA01,A2-combo-multi,,
861582,meperidine hydrochloride 50 MG / promethazine hydrochloride 25 MG Oral Capsule [Meprozine],SBD,N02AB02|R06AD02,N02AB02,A2-combo-multi,,
891706,ascorbic acid 60 MG / cuprous oxide 2 MG / dl-alpha tocopheryl acetate 30 MG / lutein 6 MG / zinc oxide 15 MG Oral Capsule,SCD,A11JB,A11GA01|A11HA03,A4-combo-single,,
309473,aspirin 380 MG / caffeine 30 MG / codeine 30 MG Oral Capsule,SCD,A01AD05|B01AC06|N02BA01|N06BC01|R05DA04,N06BC01|R05DA04,A2-combo-multi,CHANGE_WRONG,ingredient-level-overbroad
310666,guanethidine 25 MG Oral Tablet,SCD,C02CC02,C02CC02|S01EX01,A3-single-single,,
312185,oxytetracycline 0.03 MG/MG / polymyxin B 10 UNT/MG Topical Powder,SCD,D06AA03,J01AA06,A4-combo-single,,
198479,aspirin 400 MG / caffeine 32 MG Oral Tablet,SCD,N02BA51,N06BC01,A4-combo-single,,
1991174,benzalkonium chloride 1.15 MG/ML Medicated Bar Soap,SCD,D08AJ01|D09AA11,D08AJ01|D08AJ08|R02AA16,A2-combo-multi,,
2049725,camphor 31 MG/ML / capsaicin 0.25 MG/ML / menthol 100 MG/ML / methyl salicylate 150 MG/ML Topical Cream,SCD,M02AC,N01BX04,A4-combo-single,,
999971,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],SBD,C09DX03,C03AA03|C08CA01,A4-combo-single,,
308908,calcium carbonate 500 MG / simethicone 20 MG Chewable Tablet,SCD,A02AC01|A12AA04,A03AX13|A12AA04,A2-combo-multi,,
864089,phenylephrine 0.0025 MG/MG Rectal Suppository [Medicone Hemorrhoidal],SBD,C05AX06,R01AA04|S01FB01|S01XA20,A4-combo-single,,
93252,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Tablet [Maxzide],SBD,C03EA01,C03AA03|C03DB02,A4-combo-single,,
966538,100 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar],SBD,R03BA01,D07AC15|R01AD01,A4-combo-single,,
309450,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine 15 MG Oral Capsule,SCD,A01AD05|B01AC06|N02BA01|N06BC01|R05DA04,N06BC01|R05DA04,A2-combo-multi,,
1087047,phenylephrine hydrochloride 10 MG/ML Nasal Spray [Wal-Four],SBD,R01AA04,R01AA04|S01FB01|S01XA20,A4-combo-single,,
