rxcui,atcprod_l4s,candidate_l5,coverage
1043760,,,MISS
1046305,,,MISS
1232712,R01AA,R01AA06,COVERED
1235267,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
829989,J07CA,,COVERED
1046646,,,MISS
1046865,,,MISS
1052982,,,MISS
1010902,N01BB,N01BB02,COVERED
1053111,,,MISS
1099026,G03AA,,COVERED
1235490,,,MISS
1046569,,,MISS
242989,,,MISS
1053346,A06AD,A06AD04,COVERED
1739988,,,MISS
1192505,,,MISS
1235389,A11AA,,COVERED
477144,,,MISS
859368,,,MISS
245220,B05BB,,COVERED
1741529,R01BA,R01BA03,COVERED
615111,B05BB,,COVERED
1049291,,,MISS
260847,N02BA|C10BX,N02BA01,COVERED
1660758,,,MISS
1732124,,,MISS
1734934,J05AB,J05AB01,COVERED
1735065,,,MISS
1657997,,,MISS
1039329,,,MISS
1046501,,,MISS
283163,,,MISS
1665215,,,MISS
211108,D08AG,D08AG02,COVERED
1043191,D11AF,,COVERED
860096,M01AB,M01AB15,COVERED
1735533,,,MISS
1010835,D04AB,D04AB01,COVERED
349544,,,MISS
800786,,,MISS
210076,,,MISS
1053339,N01BA,N01BA05,COVERED
211808,,,MISS
858136,,,MISS
860034,,,MISS
1006200,,,MISS
1657989,,,MISS
238015,G03AA,G03AA05,COVERED
1865204,,,MISS
198911,D02AB,,COVERED
1013665,J01AA,J01AA08,COVERED
581753,D03BA,D03BA01,COVERED
1869280,,,MISS
1809754,B03BB,B03BB01,COVERED
1867940,N01BB,N01BB02,COVERED
1940587,,,MISS
1244008,,,MISS
1795348,B05BB,,COVERED
1244581,,,MISS
1804375,R01AX,,COVERED
1867944,N01BB,N01BB02,COVERED
1866164,R01AX,,COVERED
1250488,,,MISS
1249040,,,MISS
1291718,,,MISS
1293038,,,MISS
1301152,,,MISS
1245383,A12CC,A12CC01,COVERED
1247254,,,MISS
1364272,,,MISS
1249717,R06AA,R06AA02,COVERED
1368963,,,MISS
1251327,G03AA|G03FA,G03AA05,COVERED
1425352,,,MISS
1300064,D01AE,D01AE14,COVERED
1425510,,,MISS
1874857,A12AX,,COVERED
1535484,,,MISS
1545673,,,MISS
1373504,G03AA|G03AB|G03CA,G03AA08|G03AB03|G03CA01,COVERED
1430119,,,MISS
1369810,S01KA,,COVERED
1792142,,,MISS
1595155,D04AB,D04AB04,COVERED
1425559,A02AH,,COVERED
1486452,B03AA|G03AA,B03AA02,COVERED
1807509,,,MISS
1737568,C01BB,C01BB01,COVERED
1294005,,,MISS
1926055,,,MISS
1300908,,,MISS
1376380,,,MISS
1741905,D10AX,D10AX05,COVERED
1865193,M02AB,M02AB01,COVERED
1795498,,,MISS
197962,C02LB,,COVERED
1798997,,,MISS
197781,,,MISS
1433894,A01AB,,COVERED
1363513,R01BA,R01BA02,COVERED
1856424,G03AB|G03AA,,COVERED
1292897,,,MISS
1297369,,,MISS
1297960,,,MISS
1300740,,,MISS
1537235,,,MISS
1430401,,,MISS
1438497,C05AX,C05AX06,COVERED
1601564,,,MISS
1546705,,,MISS
1245937,D11AC,,COVERED
1246250,D11AC,,COVERED
1546588,D11AF,,COVERED
1652108,C05AD,C05AD01,COVERED
1244999,,,MISS
1542820,M02AX,,COVERED
1599163,M02AC,,COVERED
1361568,,,MISS
1366206,,,MISS
1290936,D01AE,D01AE12,COVERED
1494203,D02AB,,COVERED
1235758,M02AC,,COVERED
1811918,B01AC,B01AC06,COVERED
1294621,A02BD,A02BD08,COVERED
1433755,,,MISS
664704,,,MISS
669031,,,MISS
1928875,D08AH,,COVERED
708018,,,MISS
1424257,D04AB,D04AB07,COVERED
309846,,,MISS
793867,,,MISS
1302176,D02AB,,COVERED
891437,,,MISS
978954,,,MISS
884185,C02AC,C02AC01,COVERED
731572,J01CE,J01CE08,COVERED
731538,J01CE,J01CE08,COVERED
753536,G03AA,,COVERED
751884,G03AA,,COVERED
637518,D04AB,D04AB04,COVERED
997406,R01BA,R01BA02,COVERED
759697,H02AB,H02AB02,COVERED
207586,,,MISS
205255,,,MISS
803308,,,MISS
198247,,,MISS
198367,,,MISS
904268,A12BA,A12BA01,COVERED
898396,G01AX,G01AX11,COVERED
639497,,,MISS
687659,,,MISS
312529,A12BA,A12BA01,COVERED
901829,,,MISS
205289,,,MISS
753526,,,MISS
1994389,N02BF,N02BF02,COVERED
351974,A01AB,A01AB23,COVERED
880326,N02BE,N02BE01,COVERED
793865,,,MISS
861661,,,MISS
308615,,,MISS
997520,,,MISS
312771,,,MISS
359468,,,MISS
346910,,,MISS
308666,,,MISS
904465,M05BB,,COVERED
308398,,,MISS
311660,,,MISS
995906,,,MISS
882504,R06AA,R06AA02,COVERED
748961,G03AC,G03AC01,COVERED
198861,A02AH,,COVERED
311905,,,MISS
756236,,,MISS
636528,A11JA,,COVERED
834160,D08AC,D08AC02,COVERED
205259,J07AM,J07AM01,COVERED
754744,,,MISS
899705,C01DA,C01DA02,COVERED
995440,R05FA,,COVERED
206512,,,MISS
359322,,,MISS
359929,,,MISS
309015,,,MISS
309674,,,MISS
647416,D02AX,,COVERED
797233,D02AB,,COVERED
864669,A12AX,,COVERED
308725,L01XF,L01XF03,COVERED
206033,,,MISS
997283,,,MISS
347744,,,MISS
204602,D06AX,D06AX05,COVERED
349212,,,MISS
309318,G04BC,,COVERED
1089030,R05FA,,COVERED
313789,,,MISS
2000023,L01EL,L01EL01,COVERED
998525,D01AC,D01AC02,COVERED
848216,,,MISS
2104323,,,MISS
210133,,,MISS
2122909,,,MISS
204423,S02CA,,COVERED
1147181,,,MISS
846192,H02AB,H02AB02,COVERED
211315,N01BA,N01BA05,COVERED
849295,N02AC,N02AC04,COVERED
477245,,,MISS
543666,,,MISS
1233682,D08AC,D08AC02,COVERED
1116967,M02AC,,COVERED
859327,,,MISS
859329,,,MISS
1001086,,,MISS
1010846,,,MISS
1189310,B05BA,,COVERED
476828,D10AX,,COVERED
608696,N02BA,N02BA01,COVERED
1043723,,,MISS
1044563,,,MISS
543812,D02AX|D07AC,,COVERED
800928,B05BB,,COVERED
1012229,C05AA,C05AA01,COVERED
103403,D07AA,D07AA02,COVERED
1012966,D04AB,D04AB01,COVERED
1050079,,,MISS
1052530,,,MISS
1012327,C05AA,C05AA01,COVERED
1045430,D08AJ|D02AB,D08AJ08,COVERED
106371,,,MISS
260406,,,MISS
260302,,,MISS
307832,,,MISS
615968,,,MISS
238909,N01BA,N01BA05,COVERED
857877,,,MISS
1053142,D04AA,D04AA32,COVERED
1014318,,,MISS
259305,S01XA,,COVERED
1111703,R05CA,R05CA02,COVERED
1041498,D08AX,D08AX08,COVERED
1049906,R06AA,R06AA02,COVERED
1046959,,,MISS
1001006,N07AX,N07AX01,COVERED
1011080,S01CA,,COVERED
2044805,,,MISS
834173,,,MISS
348568,,,MISS
1661099,D11AF,,COVERED
855162,,,MISS
847534,,,MISS
1659151,J01CR,,COVERED
210541,,,MISS
804544,S01BA,S01BA16,COVERED
211890,,,MISS
2176270,,,MISS
1092412,,,MISS
205233,A02AD,,COVERED
1098592,,,MISS
1111680,,,MISS
1190781,,,MISS
1115730,,,MISS
200082,J05AR,J05AR01,COVERED
1095725,R06AA,R06AA04,COVERED
198534,,,MISS
1094385,,,MISS
2108930,G03FA,,COVERED
403937,N02BE,N02BE01,COVERED
1050325,G04BX,,COVERED
1094740,D04AB,D04AB04,COVERED
2001749,M02AC,,COVERED
2045632,N02CD,N02CD01,COVERED
857007,N02AJ,,COVERED
999967,C09DX,,COVERED
1000937,,,MISS
1013030,,,MISS
1038947,,,MISS
1053761,,,MISS
544741,D10AF,D10AF01,COVERED
1038856,D09AA,D09AA11,COVERED
1235205,D02AF|D01AE|J01AA,D01AE12,COVERED
1101873,,,MISS
1737641,C01BB,C01BB01,COVERED
213279,D02AX,,COVERED
2174809,L01FD,L01FD01,COVERED
485550,A12AX,,COVERED
1233698,D04AB,D04AB07,COVERED
1658044,L04AG,L04AG12,COVERED
249713,,,MISS
1087245,B03AE,,COVERED
1674200,,,MISS
1739992,,,MISS
240812,D01AC,D01AC08,COVERED
1193103,,,MISS
1791365,,,MISS
1232141,,,MISS
1233294,,,MISS
1000005,C09DX,,COVERED
239237,D01BA,D01BA01,COVERED
859143,,,MISS
562647,,,MISS
242736,D06BX,D06BX01,COVERED
1052729,,,MISS
1659218,,,MISS
1728766,,,MISS
1000983,,,MISS
247835,D08AX,D08AX08,COVERED
1795168,B05BB,,COVERED
1658087,L01FD,L01FD03,COVERED
347823,,,MISS
1737753,,,MISS
1190331,R01BA,R01BA02,COVERED
1053188,D08AJ,D08AJ01,COVERED
1085745,D07AB,D07AB09,COVERED
205976,,,MISS
1234242,G04BE,G04BE01,COVERED
1235380,,,MISS
833456,,,MISS
212599,,,MISS
1043669,,,MISS
244539,,,MISS
562387,,,MISS
800812,B05BB,,COVERED
1001010,,,MISS
307745,,,MISS
242946,C01DA,C01DA02,COVERED
213178,G04CB,G04CB01,COVERED
417547,D02AA,,COVERED
577043,A12AX,,COVERED
1797913,R01AD,R01AD11,COVERED
849608,B03AE,,COVERED
1926456,,,MISS
1235561,,,MISS
1809903,D08AX,D08AX08,COVERED
1867544,A12BA,A12BA01,COVERED
1236458,,,MISS
1868562,C01DA,C01DA02,COVERED
1243899,,,MISS
1246891,,,MISS
1866190,B05BB,,COVERED
1250917,,,MISS
1297575,,,MISS
1303777,,,MISS
1291979,,,MISS
1236716,R01BA,R01BA02,COVERED
1356302,,,MISS
1360330,,,MISS
1235874,G03AA,,COVERED
1361198,,,MISS
284069,A12CX,,COVERED
1370950,,,MISS
1427379,,,MISS
1363475,R06AA,R06AA02,COVERED
1424457,D10AD,D10AD01,COVERED
1435502,,,MISS
1363785,R01BA,R01BA03,COVERED
1442871,,,MISS
1489103,,,MISS
1491717,,,MISS
1313061,A08AA,A08AA01,COVERED
1359128,G03FA,,COVERED
1596455,,,MISS
1544639,,,MISS
1293644,,,MISS
1428933,G03AA,,COVERED
1604395,L01EX,L01EX08,COVERED
1796137,M02AB,M02AB01,COVERED
1918056,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
1868028,N01BB,N01BB02,COVERED
1293660,,,MISS
1593569,D11AC,,COVERED
1235595,J05AJ,J05AJ01,COVERED
1294562,,,MISS
1432948,,,MISS
1483212,,,MISS
1247988,,,MISS
1244579,,,MISS
1241833,,,MISS
1250903,,,MISS
197952,C02LA,,COVERED
1251557,,,MISS
1737763,C01BB,C01BB01,COVERED
1870225,C01CA,C01CA24,COVERED
1294371,,,MISS
1297584,,,MISS
1370002,,,MISS
1300368,J07AJ,,COVERED
1241796,A11JB,,COVERED
1490785,,,MISS
1495476,,,MISS
1291677,D04AB,D04AB01,COVERED
141868,M02AB,M02AB01,COVERED
1300092,S01FB,S01FB01,COVERED
1303358,D11AC,,COVERED
1537107,S01KA,,COVERED
1544065,,,MISS
1597593,,,MISS
1540278,,,MISS
1551989,,,MISS
1593771,N02BE,N02BE01,COVERED
1376395,,,MISS
1244565,,,MISS
1542385,C01CA,C01CA06,COVERED
1251049,,,MISS
1653326,D04AB,D04AB01,COVERED
1251175,,,MISS
1608258,M02AX,,COVERED
1545174,,,MISS
657568,,,MISS
707339,,,MISS
1603369,L01XH,L01XH03,COVERED
723530,,,MISS
1367227,R01BA,R01BA03,COVERED
643066,J05AR,J05AR06,COVERED
687196,B05BB,,COVERED
798176,D08AG,D08AG02,COVERED
895666,M01AE,M01AE01,COVERED
1603861,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
707333,R01AX,,COVERED
206510,,,MISS
308941,,,MISS
311423,,,MISS
1359129,G03FA,,COVERED
800074,B05DB,,COVERED
795770,B03AE,,COVERED
763577,,,MISS
748641,,,MISS
755799,,,MISS
800588,B05BA,,COVERED
200036,G01AF,G01AF02,COVERED
310313,B03AE,,COVERED
755838,,,MISS
762005,,,MISS
991251,,,MISS
311997,,,MISS
309315,,,MISS
995084,R05DA,R05DA04,COVERED
885131,D10AF,D10AF01,COVERED
308278,N02BE,N02BE01,COVERED
200866,,,MISS
317282,,,MISS
763095,S02CA,,COVERED
998526,D01AC,D01AC02,COVERED
731559,,,MISS
198300,D10AD,D10AD01,COVERED
1087249,B03AE,,COVERED
630422,,,MISS
889520,N02BE,N02BE01,COVERED
308524,,,MISS
808534,A11JA,,COVERED
312525,,,MISS
308841,A02AF,,COVERED
801579,,,MISS
310911,,,MISS
1087457,G04BX,G04BX12,COVERED
998501,D01AC,D01AC02,COVERED
2047879,D08AJ,D08AJ01,COVERED
630475,,,MISS
309287,B06AA,B06AA04,COVERED
308903,,,MISS
866813,,,MISS
198493,,,MISS
753549,,,MISS
992582,D02AX,,COVERED
692730,M02AB,M02AB01,COVERED
308667,A01AD,,COVERED
992754,,,MISS
198468,,,MISS
206344,B05XA,B05XA11,COVERED
198717,,,MISS
309289,D01AE,D01AE14,COVERED
199561,A02BA,A02BA02,COVERED
999990,C09DX,,COVERED
2046149,L01FG,L01FG01,COVERED
206336,D07AA,D07AA02,COVERED
846953,,,MISS
807206,,,MISS
994435,N02BA,N02BA01,COVERED
1090456,R06AA,R06AA02,COVERED
310228,G03AA,,COVERED
853367,,,MISS
855644,,,MISS
207127,J02AX,J02AX01,COVERED
749157,G03AB|G03AA,,COVERED
210078,,,MISS
208957,,,MISS
2184133,,,MISS
313134,J01EE,J01EE01,COVERED
848960,S02AA,S02AA15,COVERED
1101942,,,MISS
1094418,,,MISS
1099308,R01BA,R01BA02,COVERED
1112244,R01BA,R01BA02,COVERED
452688,,,MISS
2174390,R07AX,R07AX02,COVERED
1191262,D10AD,D10AD01,COVERED
859164,,,MISS
860600,,,MISS
1101377,S01GA,S01GA02,COVERED
2184177,,,MISS
1046504,,,MISS
2106997,G03AA,,COVERED
251406,,,MISS
245038,,,MISS
407856,V03AN,V03AN04,COVERED
1038746,D09AA,D09AA11,COVERED
1658313,,,MISS
1020053,D11AF,,COVERED
1094447,,,MISS
1085741,D07AB,D07AB09,COVERED
283274,N02BE,N02BE01,COVERED
540142,,,MISS
1655934,R07AX,R07AX02,COVERED
1001079,,,MISS
209251,G03EA,,COVERED
1039499,,,MISS
1657910,,,MISS
283602,D11AF,,COVERED
1046900,,,MISS
995447,,,MISS
317862,,,MISS
807835,,,MISS
1148394,D02AA,,COVERED
2049391,,,MISS
208592,,,MISS
856824,,,MISS
205626,M01AE,M01AE09,COVERED
210778,,,MISS
211893,,,MISS
2184131,,,MISS
2123159,,,MISS
1092552,,,MISS
208311,,,MISS
206178,,,MISS
999995,C09DX,,COVERED
998673,C02AC,C02AC01,COVERED
801194,,,MISS
831250,,,MISS
314171,,,MISS
1091339,D10AF,D10AF01,COVERED
377832,,,MISS
210827,,,MISS
1190184,A06AG,,COVERED
237406,,,MISS
1094481,,,MISS
1233692,,,MISS
211836,,,MISS
579816,,,MISS
210864,N02BE,N02BE01,COVERED
2170987,D01AE,D01AE12,COVERED
1006709,,,MISS
1012004,,,MISS
2178283,M02AB,M02AB01,COVERED
1085698,,,MISS
543786,N01BA,N01BA03,COVERED
1005853,D10AF,D10AF06,COVERED
260127,,,MISS
251404,,,MISS
211682,,,MISS
1049910,R06AA,R06AA02,COVERED
1047862,,,MISS
1733859,D04AB,D04AB01,COVERED
1085977,,,MISS
1664359,,,MISS
105467,G04BE,G04BE01,COVERED
1010053,N01BB,N01BB02,COVERED
1046442,D08AJ,D08AJ01,COVERED
238405,D02AB,,COVERED
1737638,,,MISS
245020,,,MISS
859941,,,MISS
307828,,,MISS
1050670,,,MISS
1046867,A01AA,A01AA02,COVERED
1668154,,,MISS
860143,,,MISS
616810,D08AX,D08AX08,COVERED
1737565,,,MISS
1009433,D04AB,D04AB01,COVERED
206847,,,MISS
205859,,,MISS
1000497,G03FA,,COVERED
1086767,R06AA,R06AA02,COVERED
833703,,,MISS
239239,D01BA,D01BA01,COVERED
404179,A02AC,A02AC01,COVERED
1100896,,,MISS
208323,,,MISS
208942,,,MISS
210540,,,MISS
1744041,D11AC,,COVERED
349404,D02AB,,COVERED
577862,,,MISS
857413,,,MISS
849450,N02CC,N02CC01,COVERED
857764,,,MISS
1020059,,,MISS
1037147,,,MISS
416684,D02AB,,COVERED
545118,S01AE,S01AE05,COVERED
245043,,,MISS
617309,J01CR,,COVERED
261359,,,MISS
562251,J01CR,,COVERED
1946727,,,MISS
1241824,,,MISS
1863967,,,MISS
857468,C10AA,,COVERED
1797906,R01AD,R01AD11,COVERED
1090849,A12CX,,COVERED
1191376,D08AH,,COVERED
1867997,N01BB,N01BB02,COVERED
1292314,,,MISS
1304511,,,MISS
1374408,,,MISS
1798541,D11AF,,COVERED
1873704,G03AA|B03AA,B03AA02,COVERED
1246628,D08AJ,D08AJ01,COVERED
1372891,D04AB,D04AB01,COVERED
1442585,D01AC,D01AC03,COVERED
1422103,D04AB,D04AB01,COVERED
1545290,D04AB,D04AB01,COVERED
1432119,,,MISS
1604352,L01EX,L01EX08,COVERED
244309,,,MISS
1425110,L01EE,L01EE01,COVERED
1547672,R03BA,R03BA09,COVERED
1798385,D08AX,D08AX08,COVERED
1293975,,,MISS
1793135,B02BC,B02BC06,COVERED
1251562,D01AE,D01AE12,COVERED
1297551,,,MISS
1919512,L01FF,L01FF03,COVERED
1943497,R05DB,R05DB10,COVERED
1242787,G03AB|G03AA,,COVERED
197953,C02LA,,COVERED
1245985,S01KA,,COVERED
1363034,,,MISS
1376066,,,MISS
1436155,,,MISS
1486665,,,MISS
1546894,J05AR,J05AR13,COVERED
1943551,,,MISS
1442590,D01AC,D01AC03,COVERED
1310954,A12AX,,COVERED
1310944,,,MISS
1534833,D02AA,,COVERED
1244921,R05DA,R05DA04,COVERED
1801294,A12BA,A12BA01,COVERED
1422081,G03AA,,COVERED
1807510,J01XA,J01XA01,COVERED
1363499,,,MISS
1310820,D08AJ,D08AJ01,COVERED
1869381,S01KA,,COVERED
198208,,,MISS
1436931,,,MISS
1312408,L01EX,L01EX05,COVERED
1545669,,,MISS
1601098,,,MISS
1539190,,,MISS
1483558,B03AA|G03AA,B03AA02,COVERED
1544971,,,MISS
1536882,R01BA,R01BA03,COVERED
1359347,D06AX,D06AX05,COVERED
1547952,G04BX,G04BX12,COVERED
1245286,,,MISS
1923433,S01ED,S01ED01,COVERED
1598471,,,MISS
1601091,,,MISS
1923428,S01ED,S01ED01,COVERED
702434,,,MISS
1293876,S02CA,,COVERED
1806683,G03FA,,COVERED
312193,,,MISS
308366,,,MISS
885228,R02AD,R02AD01,COVERED
1442992,L01EL,L01EL01,COVERED
892830,,,MISS
992774,G01AF,G01AF04,COVERED
1440065,M02AC,,COVERED
884770,N02BE,N02BE01,COVERED
1302633,D04AX,,COVERED
91349,D08AX,D08AX01,COVERED
205899,,,MISS
800220,B05BA,,COVERED
995615,,,MISS
998514,,,MISS
995077,R05DA,R05DA04,COVERED
2044886,D07XA,D07XA01,COVERED
802059,,,MISS
351358,,,MISS
308898,,,MISS
308579,D03AX,D03AX06,COVERED
315243,,,MISS
312614,H02AB,H02AB06,COVERED
845494,,,MISS
1090529,,,MISS
198818,D08AG,D08AG02,COVERED
1988786,L01ED,L01ED04,COVERED
901814,M01AE,M01AE01,COVERED
1597620,J01DI,,COVERED
656808,,,MISS
876679,A11JA,,COVERED
617333,J01CR,,COVERED
903438,H03AA,H03AA02,COVERED
312018,C01DA,C01DA02,COVERED
830778,C10AA,,COVERED
829759,A11JB,,COVERED
315158,,,MISS
199105,D04AB,D04AB01,COVERED
998483,D01AC,D01AC02,COVERED
313452,D10AD,D10AD01,COVERED
314047,M01AE,M01AE01,COVERED
198404,,,MISS
891815,A11JB,,COVERED
730869,C09DB,,COVERED
1088977,R05FA,,COVERED
746030,C07CB,,COVERED
404284,D07AA,D07AA02,COVERED
801486,,,MISS
311662,,,MISS
404176,A02AF,,COVERED
656843,,,MISS
373896,B05XA,B05XA02,COVERED
388054,S01ED,S01ED01,COVERED
310433,N02BF,N02BF01,COVERED
758486,,,MISS
310326,,,MISS
900438,,,MISS
311214,,,MISS
884014,P02CF,P02CF01,COVERED
312266,,,MISS
724859,N06BA,N06BA13,COVERED
198487,N01BA,N01BA05,COVERED
896862,,,MISS
749158,G03AA|G03AB,,COVERED
991013,,,MISS
748800,G03AA,,COVERED
995443,R05FA,,COVERED
979334,,,MISS
312106,,,MISS
672193,D11AA,,COVERED
757667,B02BD,B02BD30,COVERED
204969,D04AB,D04AB04,COVERED
998369,,,MISS
1087258,A11JB,,COVERED
2046145,L01FG,L01FG01,COVERED
313788,,,MISS
2055008,D10AD,D10AD01,COVERED
1087026,D04AA,D04AA32,COVERED
349607,,,MISS
1087682,D02AA,,COVERED
999613,D10AF,D10AF06,COVERED
805017,,,MISS
834158,,,MISS
310541,S01XA,,COVERED
848197,,,MISS
854861,,,MISS
208123,,,MISS
801005,B05BB,,COVERED
208590,,,MISS
1094168,,,MISS
213561,,,MISS
827693,R07AX,R07AX01,COVERED
360422,A12AX,,COVERED
351913,,,MISS
1116629,,,MISS
1190804,,,MISS
313090,B05CX,B05CX02,COVERED
1000046,,,MISS
562300,,,MISS
855626,M01AB,M01AB05,COVERED
1013011,,,MISS
1233623,M02AB,M02AB01,COVERED
1234594,D01AE,D01AE12,COVERED
404044,D07AA,D07AA02,COVERED
1037153,,,MISS
1101389,S01GA,S01GA02,COVERED
1011707,N01BB,N01BB02,COVERED
1044218,,,MISS
1047939,,,MISS
1052709,,,MISS
1053282,,,MISS
1037205,D08AG,D08AG02,COVERED
1053364,,,MISS
108329,,,MISS
1014571,R01BA,R01BA02,COVERED
2184158,,,MISS
543685,,,MISS
1659174,,,MISS
616906,,,MISS
1085773,D07AB,D07AB09,COVERED
1020375,,,MISS
1044982,,,MISS
543806,,,MISS
1658262,B05XA,B05XA05,COVERED
1011705,D04AB,D04AB01,COVERED
207638,,,MISS
284453,R01AX,,COVERED
809521,,,MISS
283420,D08AX,D08AX01,COVERED
833104,,,MISS
853021,,,MISS
1999389,R07AX,R07AX02,COVERED
1091245,,,MISS
211958,,,MISS
283279,D02AF,,COVERED
392275,J01FF,J01FF01,COVERED
1111055,,,MISS
310639,,,MISS
311454,,,MISS
1011987,S01CA,,COVERED
1101534,R01BA,R01BA03,COVERED
210177,D11AC,,COVERED
313250,,,MISS
313963,,,MISS
346805,,,MISS
352350,,,MISS
827180,,,MISS
211508,,,MISS
616765,,,MISS
857762,,,MISS
2181311,R01BA,R01BA03,COVERED
237205,C01DA,C01DA02,COVERED
1234532,D04AB,D04AB07,COVERED
857836,,,MISS
860272,,,MISS
1013038,,,MISS
211151,A07BB|A02BD,,COVERED
1046965,,,MISS
847042,C09DA,,COVERED
1049245,,,MISS
1047125,,,MISS
1053206,,,MISS
2118730,N02AJ,,COVERED
1038799,D08AJ,D08AJ01,COVERED
242538,,,MISS
312107,A03DB,,COVERED
260401,,,MISS
307829,,,MISS
1000654,,,MISS
245640,D01AE,D01AE12,COVERED
283523,N02BF,N02BF01,COVERED
307760,,,MISS
242623,A02AD,,COVERED
1039716,D01AE|D02AF|J01AA,D01AE12,COVERED
1656287,,,MISS
1010763,N01BB,N01BB02,COVERED
805378,J07CA,,COVERED
1049888,D04AA,D04AA32,COVERED
1737735,C01BB,C01BB01,COVERED
240422,V07AX,,COVERED
1789199,,,MISS
860090,,,MISS
1000948,,,MISS
1005806,,,MISS
1736656,G03AA|G03FA,G03AA05,COVERED
1086386,V06DC,V06DC01,COVERED
1789746,R06AA,R06AA02,COVERED
1006691,,,MISS
1039991,,,MISS
238936,,,MISS
243508,,,MISS
1005819,D10AF,D10AF06,COVERED
261177,,,MISS
106339,D11AC,,COVERED
1794886,B05BB,,COVERED
602598,,,MISS
308074,,,MISS
206893,,,MISS
846918,,,MISS
434102,,,MISS
857529,,,MISS
1006122,S01AB,S01AB04,COVERED
1049086,,,MISS
616287,L01EX,L01EX01,COVERED
1794882,,,MISS
1094560,D02AB,,COVERED
1193337,L01EJ,L01EJ01,COVERED
1810869,,,MISS
2118728,N02AJ,,COVERED
1861581,,,MISS
1807550,B05XA,B05XA03,COVERED
1863554,,,MISS
1657705,L01FE,L01FE02,COVERED
1804802,B01AD,B01AD02,COVERED
1812194,H02AB,H02AB02,COVERED
1867942,,,MISS
1860080,D08AX,D08AX08,COVERED
1242769,,,MISS
1243780,,,MISS
1244908,,,MISS
1865144,D07AA,D07AA02,COVERED
1294035,,,MISS
1294192,,,MISS
1297952,,,MISS
1314629,,,MISS
1359359,,,MISS
1293729,D07XA,D07XA01,COVERED
1359608,,,MISS
1048075,R05FB,,COVERED
1359743,,,MISS
1312747,M02AB,M02AB01,COVERED
1362223,,,MISS
1424050,,,MISS
1435897,,,MISS
1426565,,,MISS
1483772,,,MISS
1552231,,,MISS
1494041,,,MISS
1374842,A07AA,A07AA01,COVERED
247139,,,MISS
284430,,,MISS
1487251,N02BE,N02BE01,COVERED
1856552,,,MISS
1865292,,,MISS
1869605,,,MISS
2184108,R01BA,R01BA03,COVERED
1251771,,,MISS
1301161,,,MISS
1086356,D11AF,,COVERED
1305135,,,MISS
1307073,,,MISS
1441385,,,MISS
1488333,,,MISS
1359083,,,MISS
1294019,R05CA,R05CA03,COVERED
1860083,D02AB,,COVERED
1922727,,,MISS
1313925,A11JC,,COVERED
1432482,D04AB,D04AB01,COVERED
1943549,,,MISS
1485332,G03AA,,COVERED
1921723,G03AB|G03AA|G03CA,G03AB03|G03AA08|G03CA01,COVERED
1363648,,,MISS
1482656,,,MISS
285028,J05AR,J05AR04,COVERED
1541115,,,MISS
1489299,D04AX,,COVERED
1551498,,,MISS
1593295,,,MISS
1489070,R02AD,R02AD01,COVERED
1491882,D04AB,D04AB01,COVERED
1547664,R03BA,R03BA09,COVERED
1550957,M01AE,M01AE02,COVERED
1600927,,,MISS
1606208,,,MISS
1293466,B05BB,,COVERED
1362791,,,MISS
1243393,A12AX,,COVERED
1441398,,,MISS
1600974,,,MISS
1549308,,,MISS
1804844,,,MISS
1244632,,,MISS
1291099,,,MISS
1248032,,,MISS
1427410,D02AB,,COVERED
1297387,,,MISS
1360388,,,MISS
197665,,,MISS
1372560,M02AC,,COVERED
1542988,,,MISS
1551512,,,MISS
628955,,,MISS
1363279,L01EX,L01EX07,COVERED
747236,,,MISS
688701,,,MISS
197324,D11AA,,COVERED
795728,,,MISS
992739,,,MISS
890953,,,MISS
861962,N06BA,N06BA13,COVERED
1536470,A02AH,,COVERED
311933,,,MISS
637551,B05BB,,COVERED
2043455,,,MISS
206989,,,MISS
207289,,,MISS
795853,,,MISS
645669,,,MISS
1604564,A07FA,,COVERED
753522,,,MISS
308849,,,MISS
1594962,S01XA,,COVERED
761977,G03AA|G03AB,,COVERED
310872,,,MISS
1994337,,,MISS
206368,,,MISS
310877,D07AA,D07AA02,COVERED
758020,J01AA|A07BB|P01AB|A02BD,J01AA07|P01AB01,COVERED
198405,M01AE,M01AE01,COVERED
308274,,,MISS
310687,S02CA,,COVERED
876861,A11JA,,COVERED
998675,C02AC,C02AC01,COVERED
685574,,,MISS
804752,M02AB,M02AB01,COVERED
312255,D06BB,D06BB06,COVERED
992528,D01AE,D01AE15,COVERED
884192,,,MISS
748596,,,MISS
763390,,,MISS
312220,,,MISS
201142,,,MISS
995073,R05DA,R05DA04,COVERED
206032,,,MISS
313005,,,MISS
309431,,,MISS
686403,D02AA,,COVERED
198475,N02BA,N02BA01,COVERED
994535,M03BC,M03BC01,COVERED
755702,,,MISS
748869,,,MISS
2000027,L01EL,L01EL01,COVERED
860947,,,MISS
723801,R05CA,R05CA02,COVERED
880878,D02AA,,COVERED
312604,,,MISS
2003190,,,MISS
744628,C09DB,,COVERED
206520,,,MISS
864735,N01BA,N01BA05,COVERED
204913,H03CA,,COVERED
744793,,,MISS
